timestamp,pid,process_name,cpu_percent,memory_percent,risk_score,severity,message
2026-09-15 11:10:15,2834,Code Helper,0.4,0.27790069580078125,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:15,2835,Code Helper (Renderer),1.7,5.334663391113281,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:15,2852,Code Helper,0.4,0.5199432373046875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:15,2913,Code Helper,0.5,0.345611572265625,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:15,3034,Code Helper (Plugin),3.0,2.3998260498046875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:15,4194,Code Helper (Plugin),0.0,1.5264511108398438,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:15,8410,routined,0.6,0.19054412841796875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:15,9053,cloudd,1.7,0.28934478759765625,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:15,9891,AssetCacheLocatorService,0.2,0.03604888916015625,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:15,13781,Google Chrome Helper (Renderer),0.0,0.8480072021484375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:15,14712,mapssyncd,1.7,0.21839141845703125,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:15,14735,python3.12,41.1,1.906585693359375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:21,543,distnoted,0.3,0.04787445068359375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:21,553,WindowManager,1.6,0.25787353515625,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:21,559,Dock,1.6,0.1678466796875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:21,560,ControlCenter,0.5,0.36602020263671875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,568,AXVisualSupportAgent,2.4,0.15735626220703125,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,580,trustd,0.6,0.11959075927734375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,602,fileproviderd,0.4,0.16422271728515625,80,HIGH,Suspicious process behavior detected.
